unit,isced11,sex,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 
NR,ED6,F,PL7	: 	49823 	49220 	50606 	54006 	59107 	67359 
NR,ED6,F,PL71	: 	36463 	35819 	36164 	38582 	41745 	45930 
NR,ED6,F,PL72	: 	13360 	13401 	14442 	15424 	17362 	21429 
NR,ED6,F,PL8	: 	61592 	64840 	67620 	71309 	76845 	85823 
NR,ED6,F,PL81	: 	29682 	29831 	30476 	32029 	33706 	37964 
NR,ED6,F,PL82	: 	20065 	21316 	22766 	23970 	26052 	28199 
NR,ED6,F,PL84	: 	11845 	13693 	14378 	15310 	17087 	19660 
NR,ED6,F,PL9	: 	119778 	127345 	126454 	130515 	137374 	144064 
NR,ED6,F,PL91	: 	106884 	113637 e	112189 e	114819 	119872 e	124026 e
NR,ED6,F,PL92	: 	12894 	13708 e	14265 e	15696 	17502 e	20038 e
NR,ED6,F,PLZ	: 	0 	: z	: z	0 	0 	0 
NR,ED6,F,PLZZ	: 	0 	: z	: z	0 	0 	0 
NR,ED6,F,PT	: 	112049 	109071 	108919 	109751 	113681 	119636 
NR,ED6,F,PT1	: 	109658 	106677 	106514 	107255 	111061 	116835 
NR,ED6,F,PT11	: 	36104 	35005 	34851 	34963 	35813 	37694 
NR,ED6,F,PT15	: 	3085 	3038 	3057 	3125 	3364 	3806 
NR,ED6,F,PT16	: 	25556 	25017 	25105 	25454 	26401 	27690 
NR,ED6,F,PT17	: 	39502 	38357 	38262 	38389 	39817 	41504 
NR,ED6,F,PT18	: 	5411 	5260 	5239 	5324 	5666 	6141 
NR,ED6,F,PT2	: 	1182 	1164 	1191 	1268 	1363 	1524 
NR,ED6,F,PT20	: 	1182 	1164 	1191 	1268 	1363 	1524 
NR,ED6,F,PT3	: 	1209 	1230 	1214 	1228 	1257 	1277 
NR,ED6,F,PT30	: 	1209 	1230 	1214 	1228 	1257 	1277 
NR,ED6,F,PTZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,F,PTZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,F,RO	: 	181573 	179382 	181707 	181669 	194193 	210509 
NR,ED6,F,RO1	: 	53032 	51776 	51566 	50995 	53382 	55928 
NR,ED6,F,RO11	: 	32919 	32115 	31647 	30883 	31978 	31724 
NR,ED6,F,RO12	: 	20113 	19661 	19919 	20112 	21404 	24204 
NR,ED6,F,RO2	: 	35403 	35113 	36065 	36036 	38943 	42661 
NR,ED6,F,RO21	: 	22774 	22544 	23277 	23179 	24908 	26691 
NR,ED6,F,RO22	: 	12629 	12569 	12788 	12857 	14035 	15970 
NR,ED6,F,RO3	: 	66499 	66302 	67731 	66931 	70504 	76306 
NR,ED6,F,RO31	: 	7919 	8426 	9016 	9299 	10559 	11546 
NR,ED6,F,RO32	: 	58580 	57876 	58715 	57632 	59945 	64760 
NR,ED6,F,RO4	: 	26639 	26191 	26345 	27707 	31364 	35614 
NR,ED6,F,RO41	: 	9516 	9452 	9742 	10124 	11189 	12614 
NR,ED6,F,RO42	: 	17123 	16739 	16603 	17583 	20175 	23000 
NR,ED6,F,ROZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,F,ROZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,F,RS	: 	109284 	: 	: 	: 	: 	: 
NR,ED6,F,RS1	: 	84979 	: 	: 	: 	: 	: 
NR,ED6,F,RS11	: 	61281 	: 	: 	: 	: 	: 
NR,ED6,F,RS12	: 	23698 	: 	: 	: 	: 	: 
NR,ED6,F,RS2	: 	24305 	: 	: 	: 	: 	: 
NR,ED6,F,RS21	: 	13130 	: 	: 	: 	: 	: 
NR,ED6,F,RS22	: 	11175 	: 	: 	: 	: 	: 
NR,ED6,F,RSZ	: 	: z	: 	: 	: 	: 	: 
NR,ED6,F,RSZZ	: 	: z	: 	: 	: 	: 	: 
NR,ED6,F,SE	: 	154338 	152752 	153574 	155205 	155748 	159754 
NR,ED6,F,SE1	: 	55596 	56189 	56091 	57593 	57932 	56132 
NR,ED6,F,SE11	: 	28179 	28387 	29258 	30270 	30372 	29491 
NR,ED6,F,SE12	: 	27417 	27802 	26833 	27323 	27560 	26641 
NR,ED6,F,SE2	: 	68016 	65383 	66320 	67338 	66488 	70008 
NR,ED6,F,SE21	: 	14928 	14305 	14399 	14050 	14134 	16956 
NR,ED6,F,SE22	: 	23830 	24324 	24844 	25573 	24476 	25263 
NR,ED6,F,SE23	: 	29258 	26754 	27077 	27715 	27878 	27789 
NR,ED6,F,SE3	: 	30726 	31180 	31163 	30274 	31328 	33614 
NR,ED6,F,SE31	: 	13757 	14413 	14567 	14026 	14227 	14106 
NR,ED6,F,SE32	: 	4990 	4917 	5017 	4757 	4830 	5402 
NR,ED6,F,SE33	: 	11979 	11850 	11579 	11491 	12271 	14106 
NR,ED6,F,SEZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,F,SEZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,F,SI	: 	24628 	25977 	26606 	28855 	31363 	33527 
NR,ED6,F,SI0	: 	24628 	25977 	26606 	28855 	31363 	33527 
NR,ED6,F,SI01	: 	: 	: 	: 	: 	: 	9846 
NR,ED6,F,SI02	: 	: 	: 	: 	: 	: 	22067 
NR,ED6,F,SI03	: 	6703 	7199 	7276 	8126 	9084 	9846 
NR,ED6,F,SI04	: 	17925 	18778 	19330 	20729 	22279 	23681 
NR,ED6,F,SIZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,F,SIZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,F,SK	: 	45846 	49751 	54293 	60282 	66789 	71134 
NR,ED6,F,SK0	: 	45846 	49751 	54293 	60282 	66789 	71134 
NR,ED6,F,SK01	: 	16192 	17936 	20043 	22571 	24861 	26163 
NR,ED6,F,SK02	: 	13892 	14951 	16115 	17310 	19425 	20551 
NR,ED6,F,SK03	: 	7313 	8053 	8975 	10343 	11495 	12396 
NR,ED6,F,SK04	: 	8449 	8811 	9160 	10058 	11008 	12024 
NR,ED6,F,SKZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,F,SKZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,F,TR	: 	: 	: 	1721753 	: 	1503919 	1394553 
NR,ED6,F,TR1	: 	: 	: 	217580 	: 	171590 	146036 
NR,ED6,F,TR10	: 	: 	: 	217580 	: 	171590 	146036 
NR,ED6,F,TR2	: 	: 	: 	44360 	: 	40205 	37565 
NR,ED6,F,TR21	: 	: 	: 	19837 	: 	16956 	15422 
NR,ED6,F,TR22	: 	: 	: 	24523 	: 	23249 	22143 
NR,ED6,F,TR3	: 	: 	: 	131933 	: 	115032 	109451 
NR,ED6,F,TR31	: 	: 	: 	52560 	: 	47360 	44481 
NR,ED6,F,TR32	: 	: 	: 	35665 	: 	30270 	28493 
NR,ED6,F,TR33	: 	: 	: 	43708 	: 	37402 	36477 
NR,ED6,F,TR4	: 	: 	: 	812058 	: 	717038 	708401 
NR,ED6,F,TR41	: 	: 	: 	757645 	: 	668531 	664081 
NR,ED6,F,TR42	: 	: 	: 	54413 	: 	48507 	44320 
NR,ED6,F,TR5	: 	: 	: 	128100 	: 	113770 	109429 
NR,ED6,F,TR51	: 	: 	: 	91328 	: 	82393 	81369 
NR,ED6,F,TR52	: 	: 	: 	36772 	: 	31377 	28060 
NR,ED6,F,TR6	: 	: 	: 	76688 	: 	67765 	60712 
NR,ED6,F,TR61	: 	: 	: 	37034 	: 	28800 	26736 
NR,ED6,F,TR62	: 	: 	: 	24604 	: 	25638 	21484 
NR,ED6,F,TR63	: 	: 	: 	15050 	: 	13327 	12492 
NR,ED6,F,TR7	: 	: 	: 	70018 	: 	60520 	53284 
NR,ED6,F,TR71	: 	: 	: 	31511 	: 	26685 	23869 
NR,ED6,F,TR72	: 	: 	: 	38507 	: 	33835 	29415 
NR,ED6,F,TR8	: 	: 	: 	65956 	: 	56074 	46428 
NR,ED6,F,TR81	: 	: 	: 	23619 	: 	17647 	13612 
NR,ED6,F,TR82	: 	: 	: 	12237 	: 	9417 	7683 
NR,ED6,F,TR83	: 	: 	: 	30100 	: 	29010 	25133 
NR,ED6,F,TR9	: 	: 	: 	39395 	: 	35348 	31520 
NR,ED6,F,TR90	: 	: 	: 	39395 	: 	35348 	31520 
NR,ED6,F,TRA	: 	: 	: 	54974 	: 	60237 	33331 
NR,ED6,F,TRA1	: 	: 	: 	44779 	: 	51603 	25799 
NR,ED6,F,TRA2	: 	: 	: 	10195 	: 	8634 	7532 
NR,ED6,F,TRB	: 	: 	: 	38091 	: 	32416 	28627 
NR,ED6,F,TRB1	: 	: 	: 	27743 	: 	23743 	21040 
NR,ED6,F,TRB2	: 	: 	: 	10348 	: 	8673 	7587 
NR,ED6,F,TRC	: 	: 	: 	42600 	: 	33924 	29769 
NR,ED6,F,TRC1	: 	: 	: 	22947 	: 	17188 	14575 
NR,ED6,F,TRC2	: 	: 	: 	13822 	: 	12888 	12211 
NR,ED6,F,TRC3	: 	: 	: 	5831 	: 	3848 	2983 
NR,ED6,F,TRZ	: 	: 	: 	: z	: 	: z	: z
NR,ED6,F,TRZZ	: 	: 	: 	: z	: 	: z	: z
NR,ED6,F,UK	: 	906452 	890127 	868362 	842180 	844079 	840023 
NR,ED6,F,UKC	: 	39021 	37904 	37316 	36459 	36433 	35234 
NR,ED6,F,UKD	: 	95530 	94658 	92841 	89247 	88779 	88288 
NR,ED6,F,UKE	: 	76862 	76220 	74901 	73745 	73580 	72912 
NR,ED6,F,UKF	: 	68576 	66194 	63458 	60301 	60157 	58996 
NR,ED6,F,UKG	: 	74717 	72132 	69266 	65013 	63473 	61304 
NR,ED6,F,UKH	: 	48320 	46648 	44841 	43274 	44217 	44295 
NR,ED6,F,UKI	: 	130528 	128521 	125572 	121533 	121814 	121890 
NR,ED6,F,UKJ	: 	154890 	153857 	152241 	149999 	156867 	159647 
NR,ED6,F,UKK	: 	67664 	66083 	63229 	61022 	57960 	56833 
NR,ED6,F,UKL	: 	41281 	40905 	39817 	39445 	40121 	40498 
NR,ED6,F,UKM	: 	90141 	87890 	85712 	83040 	81767 	80989 
NR,ED6,F,UKN	: 	18922 	19115 	19168 	19102 	18911 	19137 
NR,ED6,F,UKZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,M,AT	: 	93943 	92905 	90997 	86998 	84669 	84548 
NR,ED6,M,AT1	: 	54147 	53471 	52197 	49753 	48441 	48357 
NR,ED6,M,AT11	: 	712 	716 	565 	550 	469 	468 
NR,ED6,M,AT12	: 	3453 	3090 	2500 	2334 	2299 	2227 
NR,ED6,M,AT13	: 	49981 	49665 	49133 	46868 	45673 	45663 
NR,ED6,M,AT2	: 	18737 	18599 	18236 	17745 	17226 	17393 
NR,ED6,M,AT21	: 	2500 	2521 	2386 	2409 	2488 	2654 
NR,ED6,M,AT22	: 	16237 	16078 	15850 	15335 	14738 	14740 
NR,ED6,M,AT3	: 	21060 	20835 	20564 	19501 	19002 	18797 
NR,ED6,M,AT31	: 	6768 	6666 	6489 	6151 	5991 	5933 
NR,ED6,M,AT32	: 	4553 	4525 	4673 	4435 	4187 	4105 
NR,ED6,M,AT33	: 	8971 	8916 	8758 	8314 	8260 	8220 
NR,ED6,M,AT34	: 	767 	728 	644 	601 	564 	539 
NR,ED6,M,ATZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,M,ATZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,M,BE	: 	164034 	169017 	162216 	160002 	158693 	160168 
NR,ED6,M,BE1	: 	33711 	36439 	35666 	37440 	36046 	34205 
NR,ED6,M,BE10	: 	33711 	36439 	35666 	37440 	36046 	34205 
NR,ED6,M,BE2	: 	78575 	81189 	75116 	73917 	73323 	75756 
NR,ED6,M,BE21	: 	23342 	23452 	20968 	20070 	19406 	20706 
NR,ED6,M,BE22	: 	8082 	8753 	8206 	8008 	8099 	8144 
NR,ED6,M,BE23	: 	25396 	23398 	21676 	21432 	21295 	25009 
NR,ED6,M,BE24	: 	12335 	16746 	16215 	16574 	16908 	13821 
NR,ED6,M,BE25	: 	9420 	8840 	8051 	7833 	7615 	8076 
NR,ED6,M,BE3	: 	51748 	51389 	51434 	48645 	49324 	48729 
NR,ED6,M,BE31	: 	8354 	8002 	7787 	8166 	8680 	8759 
NR,ED6,M,BE32	: 	15660 	15831 	16105 	14385 	14586 	14092 
NR,ED6,M,BE33	: 	17781 	17599 	17753 	16590 	16616 	16646 
NR,ED6,M,BE34	: 	2133 	2186 	2096 	1779 	1734 	1684 
NR,ED6,M,BE35	: 	7820 	7771 	7693 	7725 	7708 	7548 
NR,ED6,M,BEZ	: 	0 	0 	0 	0 	0 	1478 
NR,ED6,M,BEZZ	: 	0 	0 	0 	0 	0 	1478 
NR,ED6,M,BG	: 	74617 	79509 	85459 	88426 	90726 	91883 
NR,ED6,M,BG3	: 	27793 	30068 	32807 	33663 	34588 	35846 
NR,ED6,M,BG31	: 	776 	464 	473 	423 	411 	338 
NR,ED6,M,BG32	: 	11931 	13674 	14860 	15919 	16347 	16740 
NR,ED6,M,BG33	: 	11281 	11722 	13012 	12573 	12883 	13730 
NR,ED6,M,BG34	: 	3805 	4208 	4462 	4748 	4947 	5038 
NR,ED6,M,BG4	: 	46824 	49441 	52652 	54763 	56138 	56037 
NR,ED6,M,BG41	: 	35032 	36653 	39260 	40457 	41849 	41870 
NR,ED6,M,BG42	: 	11792 	12788 	13392 	14306 	14289 	14167 
NR,ED6,M,BGZ	: 	0 	: z	: z	: z	: z	: z
NR,ED6,M,BGZZ	: 	0 	: z	: z	: z	: z	: z
NR,ED6,M,CH	: 	104827 	102923 	101259 	99303 	98476 	94531 
NR,ED6,M,CH0	: 	97242 	95577 	94754 	93116 	92507 	88719 
NR,ED6,M,CH01	: 	20584 	20244 	19483 	19135 	19417 	18695 
NR,ED6,M,CH02	: 	19063 	19078 	18713 	19266 	18995 	18206 
NR,ED6,M,CH03	: 	6361 	6366 	6544 	5693 	5308 	5258 
NR,ED6,M,CH04	: 	29165 	28305 	27818 	27661 	27615 	26331 
NR,ED6,M,CH05	: 	11160 	10764 	10798 	10166 	9927 	9766 
NR,ED6,M,CH06	: 	8231 	8142 	8736 	8724 	8813 	8228 
NR,ED6,M,CH07	: 	2678 	2678 	2662 	2471 	2432 	2235 
NR,ED6,M,CHZ	: 	7585 	7346 	6505 	6187 	5969 	5812 
NR,ED6,M,CHZZ	: 	7585 	7346 	6505 	6187 	5969 	5812 
NR,ED6,M,CY	: 	12066 	11105 	10098 	9514 	9168 	9533 
NR,ED6,M,CY0	: 	12066 	11105 	10098 	9514 	9168 	9533 
NR,ED6,M,CY00	: 	12066 	11105 	10098 	9514 	9168 	9533 
NR,ED6,M,CZ	: 	83440 	88153 	94347 	101180 	109927 	115295 
NR,ED6,M,CZ0	: 	83294 	88019 	94261 	101109 	109858 	115217 
NR,ED6,M,CZ01	: 	32184 	32653 	33996 	35775 	38565 	40623 
NR,ED6,M,CZ02	: 	1429 	1563 	1739 	1961 	2095 	2080 
NR,ED6,M,CZ03	: 	7977 	8816 	9348 	10026 	10735 	11271 
NR,ED6,M,CZ04	: 	2819 	3114 	3569 	4028 	4498 	4700 
NR,ED6,M,CZ05	: 	6078 	6551 	7222 	8370 	9492 	9877 
NR,ED6,M,CZ06	: 	18438 	19952 	21375 	22486 	24571 	25578 
NR,ED6,M,CZ07	: 	6433 	6849 	7309 	7657 	7676 	8233 
NR,ED6,M,CZ08	: 	7936 	8521 	9703 	10806 	12226 	12855 
NR,ED6,M,CZZ	: 	146 	134 	86 	71 	69 	78 
NR,ED6,M,CZZZ	: 	146 	134 	86 	71 	69 	78 
NR,ED6,M,DE	: 	997463 	997193 	990785 	981474 	958035 	913296 
NR,ED6,M,DE1	: 	135743 	137731 	139166 	139989 	136386 	130174 
NR,ED6,M,DE2	: 	131780 	129828 	130821 	131575 	130072 	123240 
NR,ED6,M,DE3	: 	55995 	54028 	52634 	51347 	49586 	47190 
NR,ED6,M,DE4	: 	15157 	14964 	15097 	15408 	15812 	16694 
NR,ED6,M,DE5	: 	14093 	13739 	13877 	13611 	13704 	13578 
NR,ED6,M,DE6	: 	37372 	35373 	34767 	34974 	33903 	33513 
NR,ED6,M,DE7	: 	94660 	91932 	89583 	87733 	84407 	79110 
NR,ED6,M,DE8	: 	10577 	10341 	10599 	10753 	11080 	11362 
NR,ED6,M,DE9	: 	76438 	76211 	75934 	73569 	68910 	65969 
NR,ED6,M,DEA	: 	288748 	295076 	288701 	280454 	268510 	246974 
NR,ED6,M,DEB	: 	38360 	38095 	38083 	38235 	37913 	37078 
NR,ED6,M,DEC	: 	11614 	11460 	11244 	10482 	9966 	9452 
NR,ED6,M,DED	: 	32222 	33242 	34454 	35726 	37452 	37734 
NR,ED6,M,DEE	: 	16521 	16790 	17126 	17590 	18453 	18930 
NR,ED6,M,DEF	: 	23025 	22585 	22041 	22185 	23057 	22574 
NR,ED6,M,DEG	: 	15158 	15798 	16658 	17843 	18824 	19724 
NR,ED6,M,DEZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,M,DK	: 	80691 	81165 	81521 	80224 	77027 	75268 
NR,ED6,M,DK0	: 	80691 	81165 	81521 	80224 	77027 	75268 
NR,ED6,M,DK01	: 	31235 	31232 	31789 	31947 	30587 	31220 
NR,ED6,M,DK02	: 	5679 	6029 	6119 	5636 	5419 	5168 
NR,ED6,M,DK03	: 	14595 	14427 	14237 	13717 	13096 	12221 
NR,ED6,M,DK04	: 	20106 	20325 	20344 	20232 	19689 	19221 
NR,ED6,M,DK05	: 	9076 	9152 	9032 	8692 	8236 	7438 
NR,ED6,M,DKZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,M,DKZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,M,EE	: 	12316 	12890 	14156 	15446 	17391 	19458 
NR,ED6,M,EE0	: 	12316 	12890 	14156 	15446 	17391 	19458 
NR,ED6,M,EE00	: 	12316 	12890 	14156 	15446 	17391 	19458 
NR,ED6,M,EL	: 	346829 	333819 	322773 	314210 	312255 	305433 
NR,ED6,M,EL3	: 	124531 	122861 	118619 	114725 	115131 	107460 
NR,ED6,M,EL30	: 	124531 	122861 	118619 	114725 	115131 	107460 
NR,ED6,M,EL4	: 	30853 	29030 	27519 	27086 	25728 	26480 
NR,ED6,M,EL41	: 	6375 	6123 	5904 	5735 	5367 	5092 
NR,ED6,M,EL42	: 	1423 	1237 	1122 	1110 	1289 	1043 
NR,ED6,M,EL43	: 	23055 	21670 	20493 	20241 	19072 	20345 
NR,ED6,M,EL5	: 	110808 	105486 	104354 	100731 	102118 	101285 
NR,ED6,M,EL51	: 	19138 	18195 	17152 	16438 	16378 	16020 
NR,ED6,M,EL52	: 	63195 	61216 	59044 	58959 	60647 	60631 
NR,ED6,M,EL53	: 	15268 	13135 	15447 	14158 	13935 	13309 
NR,ED6,M,EL54	: 	13207 	12940 	12711 	11176 	11158 	11325 
NR,ED6,M,EL6	: 	80637 	76442 	72281 	71668 	69278 	70208 
NR,ED6,M,EL61	: 	18445 	17478 	16223 	15456 	14453 	14702 
NR,ED6,M,EL62	: 	4775 	4555 	3983 	3577 	2840 	3056 
NR,ED6,M,EL63	: 	36721 	35088 	33530 	33987 	33903 	33486 
NR,ED6,M,EL64	: 	14686 	13688 	13316 	13602 	13563 	14595 
NR,ED6,M,EL65	: 	6010 	5633 	5229 	5046 	4519 	4369 
NR,ED6,M,ELZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,M,ELZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,M,ES	: 	552160 	555240 	554638 	553642 	539463 	497546 
NR,ED6,M,ES1	: 	40028 	40215 	41148 	40596 	40241 	38049 
NR,ED6,M,ES11	: 	24715 	24911 	25569 	25264 	25295 	23569 
NR,ED6,M,ES12	: 	9594 	9700 	10050 	10060 	9895 	9759 
NR,ED6,M,ES13	: 	5719 	5604 	5529 	5272 	5051 	4721 
NR,ED6,M,ES2	: 	51933 	51914 	51997 	51345 	49541 	44433 
NR,ED6,M,ES21	: 	24425 	24443 	24511 	24383 	23591 	21107 
NR,ED6,M,ES22	: 	6969 	6892 	6973 	6685 	6433 	6019 
NR,ED6,M,ES23	: 	5572 	5497 	5441 	5138 	4843 	4016 
NR,ED6,M,ES24	: 	14967 	15082 	15072 	15139 	14674 	13291 
NR,ED6,M,ES3	: 	114814 	114924 	113305 	111035 	106315 	96927 
NR,ED6,M,ES30	: 	114814 	114924 	113305 	111035 	106315 	96927 
NR,ED6,M,ES4	: 	53449 	54140 	55424 	57596 	58035 	54126 
NR,ED6,M,ES41	: 	31722 	31579 	31878 	33775 	33327 	30518 
NR,ED6,M,ES42	: 	12774 	13111 	13681 	14172 	14472 	14046 
NR,ED6,M,ES43	: 	8953 	9450 	9865 	9649 	10236 	9562 
NR,ED6,M,ES5	: 	157470 	157959 	157030 	157326 	153202 	142807 
NR,ED6,M,ES51	: 	95575 	95369 	94262 	92571 	89576 	83151 
NR,ED6,M,ES52	: 	55600 	56125 	56267 	58081 	56923 	53209 
NR,ED6,M,ES53	: 	6295 	6465 	6501 	6674 	6703 	6447 
NR,ED6,M,ES6	: 	117904 	119173 	118540 	118331 	114852 	104718 
NR,ED6,M,ES61	: 	97082 	98081 	97571 	97247 	93700 	84571 
NR,ED6,M,ES62	: 	19509 	19822 	19745 	19815 	19902 	18999 
NR,ED6,M,ES63	: 	614 	607 	614 	674 	666 	622 
NR,ED6,M,ES64	: 	699 	663 	610 	595 	584 	526 
NR,ED6,M,ES7	: 	16562 	16915 	17194 	17413 	17277 	16486 
NR,ED6,M,ES70	: 	16562 	16915 	17194 	17413 	17277 	16486 
NR,ED6,M,ESZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,M,ESZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,M,EU27_2020	: 	4913397 	: 	4882740 d	4917628 	4849641 d	4796077 d
NR,ED6,M,EU28	: 	5627938 	: 	5577868 d	5599350 	5538239 d	5482774 d
NR,ED6,M,FI	: 	100688 	101791 	103452 	105154 	106918 	109120 
NR,ED6,M,FI1	: 	100364 	101435 	103108 	104801 	106536 	108723 
NR,ED6,M,FI19	: 	28387 	28344 	28609 	29081 	29447 	30311 
NR,ED6,M,FI1B	: 	29144 	29894 	30431 	31309 	32398 	32916 
NR,ED6,M,FI1C	: 	19558 	19607 	19830 	19764 	20067 	20339 
NR,ED6,M,FI1D	: 	23275 	23590 	24238 	24647 	24624 	25157 
NR,ED6,M,FI2	: 	324 	356 	344 	353 	382 	397 
NR,ED6,M,FI20	: 	324 	356 	344 	353 	382 	397 
NR,ED6,M,FIZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,M,FIZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,M,FR	: 	432896 	431761 	428750 	412633 	399547 d	387185 
NR,ED6,M,FR1	: 	111579 	111222 	113232 	108637 	108535 	106930 
NR,ED6,M,FR10	: 	111579 	111222 	113232 	108637 	108535 	106930 
NR,ED6,M,FRB	: 	11380 	11493 	11153 	10885 	10268 	10079 
NR,ED6,M,FRB0	: 	11380 	11493 	11153 	10885 	10268 	10079 
NR,ED6,M,FRC	: 	12686 	13411 	12975 	12501 	12102 	11858 
NR,ED6,M,FRC1	: 	7034 	7403 	7183 	6971 	6729 	6591 
NR,ED6,M,FRC2	: 	5652 	6008 	5792 	5530 	5373 	5267 
NR,ED6,M,FRD	: 	17170 	17040 	16233 	15235 	14437 	14001 
NR,ED6,M,FRD1	: 	7232 	7123 	6769 	6401 	5871 	5633 
NR,ED6,M,FRD2	: 	9938 	9917 	9464 	8834 	8566 	8368 
NR,ED6,M,FRE	: 	37067 	37043 	35590 	34140 	33453 	32359 
NR,ED6,M,FRE1	: 	29389 	29064 	27906 	27146 	26736 	25762 
NR,ED6,M,FRE2	: 	7678 	7979 	7684 	6994 	6717 	6597 
NR,ED6,M,FRF	: 	33264 	33518 	33126 	31810 	30097 	29310 
NR,ED6,M,FRF1	: 	12703 	12435 	12264 	11735 	11294 	11315 
NR,ED6,M,FRF2	: 	6082 	6766 	7022 	6871 	6276 	5859 
NR,ED6,M,FRF3	: 	14479 	14317 	13840 	13204 	12527 	12136 
NR,ED6,M,FRG	: 	21159 	21476 	21034 	20511 	19850 	19106 
NR,ED6,M,FRG0	: 	21159 	21476 	21034 	20511 	19850 	19106 
NR,ED6,M,FRH	: 	21687 	21811 	21521 	20920 	19802 	19391 
NR,ED6,M,FRH0	: 	21687 	21811 	21521 	20920 	19802 	19391 
NR,ED6,M,FRI	: 	34022 	32004 	32087 	30621 	28630 	27059 
NR,ED6,M,FRI1	: 	21275 	19797 	19724 	18779 	17542 	16479 
NR,ED6,M,FRI2	: 	3796 	3581 	3538 	3556 	3399 	3240 
NR,ED6,M,FRI3	: 	8951 	8626 	8825 	8286 	7689 	7340 
NR,ED6,M,FRJ	: 	41642 	41648 	41637 	40317 	39051 	36737 
NR,ED6,M,FRJ1	: 	19409 	18534 	19071 	18237 	17711 	16377 
NR,ED6,M,FRJ2	: 	22233 	23114 	22566 	22080 	21340 	20360 
NR,ED6,M,FRK	: 	52921 	52242 	51346 	49720 	47513 	45844 
NR,ED6,M,FRK1	: 	8609 	8395 	8255 	8099 	7482 	7366 
NR,ED6,M,FRK2	: 	44312 	43847 	43091 	41621 	40031 	38478 
NR,ED6,M,FRL	: 	28131 	28761 	28738 	28135 	26993 	26320 
NR,ED6,M,FRL0	: 	28131 	28761 	28738 	28135 	26993 	26320 
NR,ED6,M,FRM	: 	1213 	1158 	1130 	1035 	988 	989 
NR,ED6,M,FRM0	: 	1213 	1158 	1130 	1035 	988 	989 
NR,ED6,M,FRY	: 	8975 	8934 	8948 	8166 	7828 d	: 
NR,ED6,M,FRY1	: 	2662 bd	1930 	1926 	1733 	1733 	1651 
NR,ED6,M,FRY2	: 	500 bd	1198 	1306 	1210 	1318 	1242 
NR,ED6,M,FRY3	: 	804 	690 	656 	568 	582 	498 
NR,ED6,M,FRY4	: 	4659 	4778 	4686 	4399 	4195 	3811 
NR,ED6,M,FRY5	: 	350 	338 	374 	256 	: 	: 
NR,ED6,M,FRZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,M,FRZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED6,M,HR	: 	45273 	46272 	45848 	47126 	: 	: d
NR,ED6,M,HR0	: 	45273 	46272 	45848 	47126 	: 	: d
NR,ED6,M,HR03	: 	14853 	14967 	14624 	14795 	: 	: d
NR,ED6,M,HR04	: 	30420 	31305 	31224 	32331 	: 	: d
NR,ED6,M,HRZ	: 	0 	0 	0 	0 	: 	: d
NR,ED6,M,HRZZ	: 	0 	0 	0 	0 	: 	: d
NR,ED6,M,HU	86506 	87369 	88780 	94305 	100261 	105443 	110692 
NR,ED6,M,HU1	50744 	51353 	50865 	53268 	55215 	56536 	56768 
NR,ED6,M,HU11	46523 	46603 	45895 	48893 	50336 	51193 	50966 
NR,ED6,M,HU12	4221 	4750 	4970 	4375 	4879 	5343 	5802 
NR,ED6,M,HU2	14314 	14402 	15874 	17001 	18436 	20334 	21750 
NR,ED6,M,HU21	3683 	3704 	4415 	4713 	5310 	6057 	6710 
NR,ED6,M,HU22	5765 	5924 	6766 	7427 	7855 	8401 	8678 
NR,ED6,M,HU23	4866 	4774 	4693 	4861 	5271 	5876 	6362 
NR,ED6,M,HU3	21448 	21614 	22041 	24036 	26610 	28573 	32174 
NR,ED6,M,HU31	4961 	5211 	5467 	6472 	7404 	8054 	9763 
NR,ED6,M,HU32	8634 	8570 	8706 	9481 	10599 	11510 	12689 
NR,ED6,M,HU33	7853 	7833 	7868 	8083 	8607 	9009 	9722 
NR,ED6,M,HUZ	0 	0 	0 	0 	0 	0 	0 
